United States, Period fertility rates by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 07/04/2021
Year   Age   Cohort      ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1937   22     1915    0.12303     0.05963     0.03821     0.01714     0.00589     0.00215
1937   22     1914    0.12447     0.05795     0.03847     0.01837     0.00693     0.00275
1937   23     1914    0.12689     0.05477     0.03848     0.02052     0.00901     0.00411
1937   23     1913    0.12660     0.05277     0.03793     0.02101     0.00996     0.00492
1937   24     1913    0.12304     0.04834     0.03593     0.02061     0.01146     0.00670
1937   24     1912    0.12141     0.04622     0.03503     0.02049     0.01200     0.00768
1937   25     1912    0.11812     0.04213     0.03340     0.02042     0.01245     0.00973
1937   25     1911    0.11644     0.04021     0.03260     0.02018     0.01263     0.01082
1937   26     1911    0.11318     0.03654     0.03113     0.01941     0.01296     0.01314
1937   26     1910    0.11146     0.03484     0.03031     0.01908     0.01299     0.01424
1937   27     1910    0.10776     0.03173     0.02852     0.01856     0.01284     0.01611
1937   27     1909    0.10619     0.03015     0.02781     0.01828     0.01279     0.01716
1937   28     1909    0.10382     0.02697     0.02672     0.01774     0.01275     0.01964
1937   28     1908    0.10183     0.02547     0.02588     0.01739     0.01256     0.02053
1937   29     1908    0.09614     0.02266     0.02378     0.01654     0.01183     0.02133
1937   29     1907    0.09424     0.02135     0.02293     0.01623     0.01167     0.02205
1937   30     1907    0.09301     0.01903     0.02162     0.01596     0.01178     0.02463
1937   30     1906    0.08900     0.01746     0.02031     0.01523     0.01137     0.02464
1937   31     1906    0.07472     0.01388     0.01677     0.01277     0.00975     0.02156
1937   31     1905    0.07220     0.01281     0.01583     0.01230     0.00946     0.02180
1937   32     1905    0.07433     0.01147     0.01489     0.01239     0.00959     0.02599
1937   32     1904    0.07252     0.01055     0.01401     0.01196     0.00935     0.02664
1937   33     1904    0.06479     0.00855     0.01193     0.01056     0.00852     0.02523
1937   33     1903    0.06241     0.00789     0.01109     0.01005     0.00821     0.02517
1937   34     1903    0.05936     0.00694     0.00962     0.00922     0.00771     0.02588
1937   34     1902    0.05741     0.00643     0.00893     0.00874     0.00742     0.02590
1937   35     1902    0.05273     0.00544     0.00764     0.00769     0.00676     0.02520
1937   35     1901    0.05136     0.00502     0.00708     0.00729     0.00653     0.02544
1937   36     1901    0.04989     0.00422     0.00601     0.00660     0.00620     0.02685
1937   36     1900    0.04913     0.00394     0.00561     0.00630     0.00599     0.02729
1937   37     1900    0.04825     0.00358     0.00506     0.00583     0.00562     0.02816
1937   37     1899    0.04610     0.00326     0.00460     0.00540     0.00523     0.02760
1937   38     1899    0.03923     0.00252     0.00354     0.00432     0.00420     0.02465
1937   38     1898    0.03682     0.00224     0.00317     0.00391     0.00391     0.02359
1937   39     1898    0.03293     0.00180     0.00260     0.00320     0.00356     0.02176
1937   39     1897    0.03095     0.00160     0.00232     0.00289     0.00330     0.02084
1937   40     1897    0.02747     0.00125     0.00182     0.00234     0.00275     0.01930
1937   40     1896    0.02472     0.00109     0.00155     0.00202     0.00241     0.01766
1937   41     1896    0.01807     0.00078     0.00102     0.00139     0.00169     0.01320
1937   41     1895    0.01674     0.00069     0.00089     0.00123     0.00152     0.01242
1937   42     1895    0.01638     0.00059     0.00073     0.00107     0.00137     0.01262
1937   42     1894    0.01487     0.00049     0.00063     0.00091     0.00120     0.01164
1937   43     1894    0.01087     0.00029     0.00043     0.00058     0.00082     0.00875
1937   43     1893    0.00935     0.00023     0.00035     0.00048     0.00066     0.00763
1937   44     1893    0.00683     0.00016     0.00023     0.00034     0.00038     0.00572
1937   44     1892    0.00584     0.00014     0.00019     0.00027     0.00032     0.00493
1937   45     1892    0.00428     0.00009     0.00012     0.00015     0.00027     0.00364
1937   45     1891    0.00353     0.00007     0.00009     0.00012     0.00022     0.00302
1937   46     1891    0.00227     0.00004     0.00004     0.00009     0.00012     0.00197
1937   46     1890    0.00183     0.00003     0.00003     0.00007     0.00009     0.00159
1937   47     1890    0.00118     0.00003     0.00002     0.00004     0.00006     0.00103
1937   47     1889    0.00095     0.00002     0.00002     0.00003     0.00004     0.00083
1937   48     1889    0.00062     0.00003     0.00002     0.00001     0.00002     0.00054
1937   48     1888    0.00050     0.00002     0.00002     0.00001     0.00001     0.00043
1937   49     1888    0.00033     0.00002     0.00001     0.00001     0.00002     0.00029
1937   49     1887    0.00025     0.00001     0.00001     0.00001     0.00001     0.00021
1937   50     1887    0.00013     0.00001     0.00001     0.00001     0.00001     0.00009
1937   50     1886    0.00009     0.00001     0.00001     0.00001     0.00001     0.00006
1937   51     1886    0.00005     0.00001     0.00000     0.00001     0.00000     0.00002
1937   51     1885    0.00004     0.00001     0.00000     0.00001     0.00000     0.00002
1937   52     1885    0.00006     0.00000     0.00001     0.00000     0.00001     0.00004
1937   52     1884    0.00006     0.00000     0.00001     0.00000     0.00000     0.00004
1937   53     1884    0.00004     0.00000     0.00001     0.00000     0.00000     0.00002
1937   53     1883    0.00003     0.00001     0.00000     0.00000     0.00000     0.00002
1937   54     1883    0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1937   54     1882    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1937   55+       .    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1938   12-       .    0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
1938   13     1925    0.00033     0.00033     0.00000     0.00000     0.00000     0.00000
1938   13     1924    0.00050     0.00050     0.00000     0.00000     0.00000     0.00000
1938   14     1924    0.00167     0.00167     0.00000     0.00000     0.00000     0.00000
1938   14     1923    0.00273     0.00272     0.00001     0.00000     0.00000     0.00000
1938   15     1923    0.00625     0.00606     0.00018     0.00001     0.00000     0.00000
1938   15     1922    0.00912     0.00868     0.00041     0.00004     0.00000     0.00000
1938   16     1922    0.01889     0.01759     0.00121     0.00009     0.00001     0.00000
1938   16     1921    0.02559     0.02355     0.00188     0.00012     0.00003     0.00000
1938   17     1921    0.04120     0.03608     0.00470     0.00037     0.00005     0.00000
1938   17     1920    0.05049     0.04303     0.00680     0.00059     0.00006     0.00002
1938   18     1920    0.07143     0.05734     0.01233     0.00153     0.00018     0.00004
1938   18     1919    0.08076     0.06255     0.01560     0.00227     0.00029     0.00006
1938   19     1919    0.09189     0.06550     0.02180     0.00396     0.00054     0.00010
1938   19     1918    0.09780     0.06670     0.02507     0.00514     0.00075     0.00014
1938   20     1918    0.11168     0.06900     0.03195     0.00869     0.00160     0.00044
1938   20     1917    0.11623     0.06848     0.03439     0.01054     0.00216     0.00066
1938   21     1917    0.11989     0.06568     0.03663     0.01337     0.00330     0.00092
1938   21     1916    0.12184     0.06424     0.03762     0.01480     0.00402     0.00115
1938   22     1916    0.12603     0.06118     0.03943     0.01750     0.00583     0.00209
1938   22     1915    0.12766     0.05966     0.03977     0.01871     0.00683     0.00268
1938   23     1915    0.13102     0.05715     0.03970     0.02101     0.00904     0.00412
1938   23     1914    0.13118     0.05527     0.03931     0.02162     0.01000     0.00498
1938   24     1914    0.12862     0.05075     0.03808     0.02166     0.01127     0.00686
1938   24     1913    0.12712     0.04862     0.03732     0.02154     0.01178     0.00787
1938   25     1913    0.12340     0.04451     0.03568     0.02097     0.01244     0.00979
1938   25     1912    0.12146     0.04262     0.03475     0.02067     0.01264     0.01077
1938   26     1912    0.11753     0.03921     0.03273     0.02013     0.01283     0.01263
1938   26     1911    0.11524     0.03736     0.03180     0.01973     0.01280     0.01355
1938   27     1911    0.10940     0.03333     0.02989     0.01859     0.01239     0.01520
1938   27     1910    0.10831     0.03184     0.02932     0.01837     0.01244     0.01633
1938   28     1910    0.11058     0.02974     0.02907     0.01873     0.01322     0.01982
1938   28     1909    0.10825     0.02806     0.02805     0.01834     0.01305     0.02075
1938   29     1909    0.09706     0.02389     0.02463     0.01663     0.01167     0.02023
1938   29     1908    0.09485     0.02262     0.02371     0.01626     0.01144     0.02083
1938   30     1908    0.09680     0.02130     0.02303     0.01637     0.01178     0.02432
1938   30     1907    0.09297     0.01965     0.02184     0.01568     0.01134     0.02445
1938   31     1907    0.07717     0.01528     0.01831     0.01315     0.00946     0.02096
1938   31     1906    0.07440     0.01408     0.01734     0.01267     0.00918     0.02113
1938   32     1906    0.07646     0.01265     0.01629     0.01273     0.00957     0.02523
1938   32     1905    0.07444     0.01165     0.01528     0.01227     0.00935     0.02589
1938   33     1905    0.06605     0.00950     0.01279     0.01079     0.00838     0.02459
1938   33     1904    0.06360     0.00876     0.01190     0.01027     0.00807     0.02460
1938   34     1904    0.06084     0.00764     0.01051     0.00946     0.00763     0.02560
1938   34     1903    0.05884     0.00711     0.00978     0.00898     0.00738     0.02559
1938   35     1903    0.05414     0.00618     0.00840     0.00797     0.00691     0.02468
1938   35     1902    0.05197     0.00562     0.00769     0.00746     0.00663     0.02457
1938   36     1902    0.04753     0.00437     0.00618     0.00639     0.00596     0.02463
1938   36     1901    0.04589     0.00399     0.00567     0.00599     0.00569     0.02456
1938   37     1901    0.04286     0.00349     0.00490     0.00532     0.00517     0.02398
1938   37     1900    0.04260     0.00329     0.00460     0.00509     0.00502     0.02461
1938   38     1900    0.04556     0.00299     0.00420     0.00483     0.00497     0.02857
1938   38     1899    0.04260     0.00264     0.00372     0.00440     0.00451     0.02733
1938   39     1899    0.03101     0.00182     0.00259     0.00329     0.00316     0.02014
1938   39     1898    0.02852     0.00160     0.00230     0.00292     0.00285     0.01884
1938   40     1898    0.02709     0.00134     0.00198     0.00235     0.00255     0.01885
1938   40     1897    0.02447     0.00115     0.00171     0.00205     0.00227     0.01729
1938   41     1897    0.01738     0.00074     0.00114     0.00146     0.00162     0.01241
1938   41     1896    0.01613     0.00066     0.00100     0.00130     0.00147     0.01170
1938   42     1896    0.01615     0.00062     0.00081     0.00110     0.00134     0.01228
1938   42     1895    0.01477     0.00055     0.00069     0.00095     0.00116     0.01143
1938   43     1895    0.01097     0.00040     0.00047     0.00064     0.00076     0.00869
1938   43     1894    0.00939     0.00032     0.00037     0.00050     0.00064     0.00756
1938   44     1894    0.00663     0.00018     0.00019     0.00029     0.00048     0.00550
1938   44     1893    0.00565     0.00014     0.00016     0.00023     0.00039     0.00473
1938   45     1893    0.00420     0.00011     0.00015     0.00016     0.00024     0.00355
1938   45     1892    0.00342     0.00009     0.00011     0.00012     0.00019     0.00291
1938   46     1892    0.00207     0.00005     0.00004     0.00007     0.00012     0.00179
1938   46     1891    0.00166     0.00004     0.00003     0.00005     0.00009     0.00144
