"state","year","month","dom","deaths"
"RJ",2008,1,21,307
"RJ",2008,1,22,299
"RJ",2008,1,23,285
"RJ",2008,1,24,307
"RJ",2008,1,25,310
"RJ",2008,1,26,303
"RJ",2008,1,27,305
"RJ",2008,1,28,293
"RJ",2008,1,29,297
"RJ",2008,1,30,322
"RJ",2008,1,31,310
"RJ",2008,2,1,313
"RJ",2008,2,2,341
"RJ",2008,2,3,369
"RJ",2008,2,4,327
"RJ",2008,2,5,333
"RJ",2008,2,6,329
"RJ",2008,2,7,326
"RJ",2008,2,8,295
"RJ",2008,2,9,322
"RJ",2008,2,10,340
"RJ",2008,2,11,383
"RJ",2008,2,12,350
"RJ",2008,2,13,340
"RJ",2008,2,14,341
"RJ",2008,2,15,319
"RJ",2008,2,16,322
"RJ",2008,2,17,333
"RJ",2008,2,18,383
"RJ",2008,2,19,314
"RJ",2008,2,20,355
"RJ",2008,2,21,323
"RJ",2008,2,22,375
"RJ",2008,2,23,310
"RJ",2008,2,24,314
"RJ",2008,2,25,300
"RJ",2008,2,26,272
"RJ",2008,2,27,303
"RJ",2008,2,28,329
"RJ",2008,2,29,307
"RJ",2008,3,1,321
"RJ",2008,3,2,361
"RJ",2008,3,3,355
"RJ",2008,3,4,323
"RJ",2008,3,5,309
"RJ",2008,3,6,332
"RJ",2008,3,7,363
"RJ",2008,3,8,345
"RJ",2008,3,9,339
"RJ",2008,3,10,345
"RJ",2008,3,11,351
"RJ",2008,3,12,324
"RJ",2008,3,13,332
"RJ",2008,3,14,344
"RJ",2008,3,15,332
"RJ",2008,3,16,345
"RJ",2008,3,17,310
"RJ",2008,3,18,299
"RJ",2008,3,19,314
"RJ",2008,3,20,327
"RJ",2008,3,21,338
"RJ",2008,3,22,323
"RJ",2008,3,23,334
"RJ",2008,3,24,332
"RJ",2008,3,25,329
"RJ",2008,3,26,311
"RJ",2008,3,27,308
"RJ",2008,3,28,324
"RJ",2008,3,29,339
"RJ",2008,3,30,340
"RJ",2008,3,31,282
"RJ",2008,4,1,334
"RJ",2008,4,2,345
"RJ",2008,4,3,353
"RJ",2008,4,4,316
"RJ",2008,4,5,346
"RJ",2008,4,6,335
"RJ",2008,4,7,310
"RJ",2008,4,8,349
"RJ",2008,4,9,329
"RJ",2008,4,10,295
"RJ",2008,4,11,346
"RJ",2008,4,12,351
"RJ",2008,4,13,339
"RJ",2008,4,14,347
"RJ",2008,4,15,335
"RJ",2008,4,16,307
"RJ",2008,4,17,309
"RJ",2008,4,18,304
"RJ",2008,4,19,341
"RJ",2008,4,20,354
"RJ",2008,4,21,332
"RJ",2008,4,22,334
"RJ",2008,4,23,321
"RJ",2008,4,24,312
"RJ",2008,4,25,304
"RJ",2008,4,26,348
"RJ",2008,4,27,350
"RJ",2008,4,28,335
"RJ",2008,4,29,303
"RJ",2008,4,30,295
"RJ",2008,5,1,319
"RJ",2008,5,2,300
"RJ",2008,5,3,352
"RJ",2008,5,4,318
"RJ",2008,5,5,336
"RJ",2008,5,6,314
"RJ",2008,5,7,322
"RJ",2008,5,8,377
"RJ",2008,5,9,330
"RJ",2008,5,10,373
"RJ",2008,5,11,338
"RJ",2008,5,12,334
"RJ",2008,5,13,318
"RJ",2008,5,14,366
"RJ",2008,5,15,343
"RJ",2008,5,16,375
"RJ",2008,5,17,325
"RJ",2008,5,18,359
"RJ",2008,5,19,342
"RJ",2008,5,20,357
"RJ",2008,5,21,316
"RJ",2008,5,22,320
"RJ",2008,5,23,339
"RJ",2008,5,24,317
"RJ",2008,5,25,353
"RJ",2008,5,26,351
"RJ",2008,5,27,309
"RJ",2008,5,28,303
"RJ",2008,5,29,312
"RJ",2008,5,30,312
"RJ",2008,5,31,324
"RJ",2008,6,1,318
"RJ",2008,6,2,332
"RJ",2008,6,3,342
"RJ",2008,6,4,302
"RJ",2008,6,5,317
"RJ",2008,6,6,326
"RJ",2008,6,7,373
"RJ",2008,6,8,354
"RJ",2008,6,9,362
"RJ",2008,6,10,377
"RJ",2008,6,11,342
"RJ",2008,6,12,329
"RJ",2008,6,13,362
"RJ",2008,6,14,351
"RJ",2008,6,15,361
"RJ",2008,6,16,326
"RJ",2008,6,17,369
"RJ",2008,6,18,307
"RJ",2008,6,19,327
"RJ",2008,6,20,328
"RJ",2008,6,21,375
"RJ",2008,6,22,347
"RJ",2008,6,23,323
"RJ",2008,6,24,322
"RJ",2008,6,25,324
"RJ",2008,6,26,326
"RJ",2008,6,27,370
"RJ",2008,6,28,353
"RJ",2008,6,29,318
"RJ",2008,6,30,361
"RJ",2008,7,1,326
"RJ",2008,7,2,345
"RJ",2008,7,3,320
"RJ",2008,7,4,376
"RJ",2008,7,5,360
"RJ",2008,7,6,352
"RJ",2008,7,7,367
"RJ",2008,7,8,361
"RJ",2008,7,9,355
"RJ",2008,7,10,302
"RJ",2008,7,11,339
"RJ",2008,7,12,345
"RJ",2008,7,13,397
"RJ",2008,7,14,401
"RJ",2008,7,15,349
"RJ",2008,7,16,346
"RJ",2008,7,17,385
"RJ",2008,7,18,350
"RJ",2008,7,19,373
"RJ",2008,7,20,384
"RJ",2008,7,21,345
"RJ",2008,7,22,363
"RJ",2008,7,23,343
"RJ",2008,7,24,368
"RJ",2008,7,25,358
"RJ",2008,7,26,336
"RJ",2008,7,27,373
"RJ",2008,7,28,346
"RJ",2008,7,29,344
"RJ",2008,7,30,328
"RJ",2008,7,31,378
"RJ",2008,8,1,354
"RJ",2008,8,2,373
"RJ",2008,8,3,335
"RJ",2008,8,4,343
"RJ",2008,8,5,332
"RJ",2008,8,6,325
"RJ",2008,8,7,340
"RJ",2008,8,8,337
"RJ",2008,8,9,338
"RJ",2008,8,10,323
"RJ",2008,8,11,326
"RJ",2008,8,12,307
"RJ",2008,8,13,320
"RJ",2008,8,14,330
"RJ",2008,8,15,314
"RJ",2008,8,16,341
"RJ",2008,8,17,325
"RJ",2008,8,18,330
"RJ",2008,8,19,357
"RJ",2008,8,20,360
"RJ",2008,8,21,324
"RJ",2008,8,22,356
"RJ",2008,8,23,298
"RJ",2008,8,24,331
"RJ",2008,8,25,318
"RJ",2008,8,26,302
"RJ",2008,8,27,316
"RJ",2008,8,28,325
"RJ",2008,8,29,322
"RJ",2008,8,30,325
"RJ",2008,8,31,338
"RJ",2008,9,1,310
"RJ",2008,9,2,339
"RJ",2008,9,3,352
"RJ",2008,9,4,380
"RJ",2008,9,5,321
"RJ",2008,9,6,328
"RJ",2008,9,7,371
"RJ",2008,9,8,335
"RJ",2008,9,9,308
"RJ",2008,9,10,313
"RJ",2008,9,11,319
"RJ",2008,9,12,314
"RJ",2008,9,13,349
"RJ",2008,9,14,361
"RJ",2008,9,15,363
"RJ",2008,9,16,315
"RJ",2008,9,17,314
"RJ",2008,9,18,284
"RJ",2008,9,19,356
"RJ",2008,9,20,342
"RJ",2008,9,21,355
"RJ",2008,9,22,338
"RJ",2008,9,23,330
"RJ",2008,9,24,335
"RJ",2008,9,25,352
"RJ",2008,9,26,351
"RJ",2008,9,27,339
"RJ",2008,9,28,338
"RJ",2008,9,29,347
"RJ",2008,9,30,364
"RJ",2008,10,1,339
"RJ",2008,10,2,341
"RJ",2008,10,3,386
"RJ",2008,10,4,387
"RJ",2008,10,5,380
"RJ",2008,10,6,346
"RJ",2008,10,7,333
"RJ",2008,10,8,321
"RJ",2008,10,9,318
"RJ",2008,10,10,366
"RJ",2008,10,11,302
"RJ",2008,10,12,318
"RJ",2008,10,13,383
"RJ",2008,10,14,372
"RJ",2008,10,15,381
"RJ",2008,10,16,376
"RJ",2008,10,17,325
"RJ",2008,10,18,362
"RJ",2008,10,19,291
"RJ",2008,10,20,355
"RJ",2008,10,21,362
"RJ",2008,10,22,297
"RJ",2008,10,23,385
"RJ",2008,10,24,364
"RJ",2008,10,25,305
"RJ",2008,10,26,381
"RJ",2008,10,27,323
"RJ",2008,10,28,301
"RJ",2008,10,29,316
"RJ",2008,10,30,327
"RJ",2008,10,31,308
"RJ",2008,11,1,304
"RJ",2008,11,2,311
"RJ",2008,11,3,322
"RJ",2008,11,4,298
"RJ",2008,11,5,302
"RJ",2008,11,6,287
"RJ",2008,11,7,326
"RJ",2008,11,8,290
"RJ",2008,11,9,326
"RJ",2008,11,10,344
"RJ",2008,11,11,323
"RJ",2008,11,12,331
"RJ",2008,11,13,347
"RJ",2008,11,14,328
"RJ",2008,11,15,343
"RJ",2008,11,16,340
"RJ",2008,11,17,309
"RJ",2008,11,18,324
"RJ",2008,11,19,309
"RJ",2008,11,20,312
"RJ",2008,11,21,319
"RJ",2008,11,22,316
"RJ",2008,11,23,301
"RJ",2008,11,24,322
"RJ",2008,11,25,336
"RJ",2008,11,26,299
"RJ",2008,11,27,309
"RJ",2008,11,28,319
"RJ",2008,11,29,316
"RJ",2008,11,30,338
"RJ",2008,12,1,359
"RJ",2008,12,2,341
"RJ",2008,12,3,318
"RJ",2008,12,4,310
"RJ",2008,12,5,283
"RJ",2008,12,6,344
"RJ",2008,12,7,349
"RJ",2008,12,8,337
"RJ",2008,12,9,310
"RJ",2008,12,10,317
"RJ",2008,12,11,339
"RJ",2008,12,12,301
"RJ",2008,12,13,322
"RJ",2008,12,14,348
"RJ",2008,12,15,315
"RJ",2008,12,16,295
"RJ",2008,12,17,311
"RJ",2008,12,18,321
"RJ",2008,12,19,297
"RJ",2008,12,20,334
"RJ",2008,12,21,337
"RJ",2008,12,22,355
"RJ",2008,12,23,317
"RJ",2008,12,24,309
"RJ",2008,12,25,355
"RJ",2008,12,26,337
"RJ",2008,12,27,343
"RJ",2008,12,28,326
"RJ",2008,12,29,356
"RJ",2008,12,30,327
"RJ",2008,12,31,310
"RN",2008,1,1,49
"RN",2008,1,2,41
"RN",2008,1,3,34
"RN",2008,1,4,38
"RN",2008,1,5,39
"RN",2008,1,6,43
"RN",2008,1,7,38
"RN",2008,1,8,42
"RN",2008,1,9,40
"RN",2008,1,10,39
"RN",2008,1,11,47
"RN",2008,1,12,44
"RN",2008,1,13,35
"RN",2008,1,14,30
"RN",2008,1,15,35
"RN",2008,1,16,34
"RN",2008,1,17,44
"RN",2008,1,18,43
"RN",2008,1,19,33
"RN",2008,1,20,36
"RN",2008,1,21,48
"RN",2008,1,22,33
"RN",2008,1,23,46
"RN",2008,1,24,42
"RN",2008,1,25,39
"RN",2008,1,26,44
"RN",2008,1,27,56
"RN",2008,1,28,37
"RN",2008,1,29,43
"RN",2008,1,30,41
"RN",2008,1,31,38
"RN",2008,2,1,47
"RN",2008,2,2,39
"RN",2008,2,3,38
"RN",2008,2,4,56
"RN",2008,2,5,38
"RN",2008,2,6,45
"RN",2008,2,7,43
"RN",2008,2,8,38
"RN",2008,2,9,36
"RN",2008,2,10,52
"RN",2008,2,11,38
"RN",2008,2,12,45
"RN",2008,2,13,40
"RN",2008,2,14,44
"RN",2008,2,15,45
"RN",2008,2,16,46
"RN",2008,2,17,53
"RN",2008,2,18,34
"RN",2008,2,19,45
"RN",2008,2,20,34
"RN",2008,2,21,29
"RN",2008,2,22,45
"RN",2008,2,23,54
"RN",2008,2,24,44
"RN",2008,2,25,34
"RN",2008,2,26,40
"RN",2008,2,27,41
"RN",2008,2,28,39
"RN",2008,2,29,49
"RN",2008,3,1,56
"RN",2008,3,2,42
"RN",2008,3,3,36
"RN",2008,3,4,45
"RN",2008,3,5,31
"RN",2008,3,6,41
"RN",2008,3,7,43
"RN",2008,3,8,47
"RN",2008,3,9,44
"RN",2008,3,10,36
"RN",2008,3,11,33
"RN",2008,3,12,36
"RN",2008,3,13,33
"RN",2008,3,14,41
"RN",2008,3,15,47
"RN",2008,3,16,35
"RN",2008,3,17,38
"RN",2008,3,18,29
"RN",2008,3,19,37
"RN",2008,3,20,42
"RN",2008,3,21,39
"RN",2008,3,22,38
"RN",2008,3,23,59
"RN",2008,3,24,39
"RN",2008,3,25,37
"RN",2008,3,26,34
"RN",2008,3,27,50
"RN",2008,3,28,31
"RN",2008,3,29,48
"RN",2008,3,30,49
"RN",2008,3,31,33
"RN",2008,4,1,41
"RN",2008,4,2,29
"RN",2008,4,3,43
"RN",2008,4,4,39
"RN",2008,4,5,43
"RN",2008,4,6,51
"RN",2008,4,7,43
"RN",2008,4,8,52
"RN",2008,4,9,44
"RN",2008,4,10,28
"RN",2008,4,11,46
"RN",2008,4,12,52
"RN",2008,4,13,57
"RN",2008,4,14,51
"RN",2008,4,15,46
"RN",2008,4,16,47
"RN",2008,4,17,48
"RN",2008,4,18,38
"RN",2008,4,19,46
"RN",2008,4,20,61
"RN",2008,4,21,52
"RN",2008,4,22,35
"RN",2008,4,23,36
"RN",2008,4,24,35
"RN",2008,4,25,44
"RN",2008,4,26,54
"RN",2008,4,27,36
"RN",2008,4,28,59
"RN",2008,4,29,45
"RN",2008,4,30,60
"RN",2008,5,1,56
"RN",2008,5,2,59
"RN",2008,5,3,46
"RN",2008,5,4,50
"RN",2008,5,5,45
"RN",2008,5,6,52
"RN",2008,5,7,48
"RN",2008,5,8,51
"RN",2008,5,9,58
"RN",2008,5,10,52
"RN",2008,5,11,53
"RN",2008,5,12,54
"RN",2008,5,13,43
"RN",2008,5,14,46
"RN",2008,5,15,40
"RN",2008,5,16,48
"RN",2008,5,17,48
"RN",2008,5,18,40
"RN",2008,5,19,51
"RN",2008,5,20,44
"RN",2008,5,21,44
"RN",2008,5,22,52
"RN",2008,5,23,49
"RN",2008,5,24,44
"RN",2008,5,25,45
"RN",2008,5,26,68
"RN",2008,5,27,43
"RN",2008,5,28,43
"RN",2008,5,29,39
"RN",2008,5,30,39
"RN",2008,5,31,38
"RN",2008,6,1,42
"RN",2008,6,2,55
"RN",2008,6,3,40
"RN",2008,6,4,52
"RN",2008,6,5,64
"RN",2008,6,6,48
"RN",2008,6,7,68
"RN",2008,6,8,42
"RN",2008,6,9,38
"RN",2008,6,10,48
"RN",2008,6,11,42
"RN",2008,6,12,47
"RN",2008,6,13,45
"RN",2008,6,14,35
"RN",2008,6,15,54
"RN",2008,6,16,48
"RN",2008,6,17,46
"RN",2008,6,18,48
"RN",2008,6,19,27
"RN",2008,6,20,45
"RN",2008,6,21,41
"RN",2008,6,22,53
"RN",2008,6,23,43
"RN",2008,6,24,45
"RN",2008,6,25,50
"RN",2008,6,26,50
"RN",2008,6,27,41
"RN",2008,6,28,43
"RN",2008,6,29,54
"RN",2008,6,30,43
"RN",2008,7,1,36
"RN",2008,7,2,42
"RN",2008,7,3,39
"RN",2008,7,4,43
"RN",2008,7,5,46
"RN",2008,7,6,51
"RN",2008,7,7,47
"RN",2008,7,8,42
"RN",2008,7,9,38
"RN",2008,7,10,45
"RN",2008,7,11,36
"RN",2008,7,12,51
"RN",2008,7,13,48
"RN",2008,7,14,56
"RN",2008,7,15,44
"RN",2008,7,16,47
"RN",2008,7,17,43
"RN",2008,7,18,35
"RN",2008,7,19,46
"RN",2008,7,20,41
"RN",2008,7,21,59
"RN",2008,7,22,48
"RN",2008,7,23,41
"RN",2008,7,24,37
"RN",2008,7,25,38
"RN",2008,7,26,44
"RN",2008,7,27,40
"RN",2008,7,28,39
"RN",2008,7,29,52
"RN",2008,7,30,58
"RN",2008,7,31,50
"RN",2008,8,1,43
"RN",2008,8,2,41
"RN",2008,8,3,33
"RN",2008,8,4,49
"RN",2008,8,5,49
"RN",2008,8,6,36
"RN",2008,8,7,44
"RN",2008,8,8,39
"RN",2008,8,9,45
"RN",2008,8,10,48
"RN",2008,8,11,39
"RN",2008,8,12,48
"RN",2008,8,13,30
"RN",2008,8,14,49
"RN",2008,8,15,47
"RN",2008,8,16,45
"RN",2008,8,17,39
"RN",2008,8,18,44
"RN",2008,8,19,30
"RN",2008,8,20,30
"RN",2008,8,21,51
"RN",2008,8,22,31
"RN",2008,8,23,47
"RN",2008,8,24,39
"RN",2008,8,25,48
"RN",2008,8,26,35
"RN",2008,8,27,48
"RN",2008,8,28,47
"RN",2008,8,29,36
"RN",2008,8,30,32
"RN",2008,8,31,48
"RN",2008,9,1,47
"RN",2008,9,2,39
"RN",2008,9,3,40
"RN",2008,9,4,49
"RN",2008,9,5,37
"RN",2008,9,6,38
"RN",2008,9,7,55
"RN",2008,9,8,36
"RN",2008,9,9,38
"RN",2008,9,10,33
"RN",2008,9,11,43
"RN",2008,9,12,52
"RN",2008,9,13,40
"RN",2008,9,14,48
"RN",2008,9,15,48
"RN",2008,9,16,36
"RN",2008,9,17,49
"RN",2008,9,18,47
"RN",2008,9,19,43
"RN",2008,9,20,45
"RN",2008,9,21,44
"RN",2008,9,22,38
"RN",2008,9,23,37
"RN",2008,9,24,41
"RN",2008,9,25,40
"RN",2008,9,26,47
"RN",2008,9,27,32
"RN",2008,9,28,43
"RN",2008,9,29,36
"RN",2008,9,30,36
"RN",2008,10,1,39
"RN",2008,10,2,45
"RN",2008,10,3,43
"RN",2008,10,4,52
"RN",2008,10,5,44
"RN",2008,10,6,42
"RN",2008,10,7,45
"RN",2008,10,8,35
"RN",2008,10,9,35
"RN",2008,10,10,39
"RN",2008,10,11,38
"RN",2008,10,12,42
"RN",2008,10,13,37
"RN",2008,10,14,39
"RN",2008,10,15,45
"RN",2008,10,16,43
"RN",2008,10,17,40
"RN",2008,10,18,45
"RN",2008,10,19,52
"RN",2008,10,20,43
"RN",2008,10,21,38
"RN",2008,10,22,31
"RN",2008,10,23,38
"RN",2008,10,24,41
"RN",2008,10,25,43
"RN",2008,10,26,34
"RN",2008,10,27,45
"RN",2008,10,28,44
"RN",2008,10,29,41
"RN",2008,10,30,25
"RN",2008,10,31,43
"RN",2008,11,1,45
"RN",2008,11,2,47
"RN",2008,11,3,51
"RN",2008,11,4,42
"RN",2008,11,5,34
"RN",2008,11,6,38
"RN",2008,11,7,38
"RN",2008,11,8,54
"RN",2008,11,9,39
"RN",2008,11,10,47
"RN",2008,11,11,35
"RN",2008,11,12,40
"RN",2008,11,13,31
"RN",2008,11,14,33
"RN",2008,11,15,32
"RN",2008,11,16,31
"RN",2008,11,17,46
"RN",2008,11,18,29
"RN",2008,11,19,51
"RN",2008,11,20,34
"RN",2008,11,21,33
"RN",2008,11,22,38
"RN",2008,11,23,38
"RN",2008,11,24,35
"RN",2008,11,25,29
"RN",2008,11,26,36
"RN",2008,11,27,38
"RN",2008,11,28,34
"RN",2008,11,29,48
"RN",2008,11,30,38
"RN",2008,12,1,46
"RN",2008,12,2,25
"RN",2008,12,3,31
"RN",2008,12,4,40
"RN",2008,12,5,33
"RN",2008,12,6,47
"RN",2008,12,7,44
"RN",2008,12,8,34
"RN",2008,12,9,51
"RN",2008,12,10,44
"RN",2008,12,11,43
"RN",2008,12,12,44
"RN",2008,12,13,39
"RN",2008,12,14,44
"RN",2008,12,15,36
"RN",2008,12,16,35
"RN",2008,12,17,40
"RN",2008,12,18,41
"RN",2008,12,19,41
"RN",2008,12,20,40
"RN",2008,12,21,51
"RN",2008,12,22,36
"RN",2008,12,23,25
"RN",2008,12,24,35
"RN",2008,12,25,44
"RN",2008,12,26,40
"RN",2008,12,27,41
"RN",2008,12,28,33
"RN",2008,12,29,42
"RN",2008,12,30,42
"RN",2008,12,31,46
"RO",2008,1,1,11
"RO",2008,1,2,12
"RO",2008,1,3,14
"RO",2008,1,4,21
"RO",2008,1,5,15
"RO",2008,1,6,16
"RO",2008,1,7,19
"RO",2008,1,8,17
"RO",2008,1,9,19
"RO",2008,1,10,13
"RO",2008,1,11,23
"RO",2008,1,12,20
"RO",2008,1,13,8
"RO",2008,1,14,27
"RO",2008,1,15,12
"RO",2008,1,16,15
"RO",2008,1,17,16
"RO",2008,1,18,18
"RO",2008,1,19,14
"RO",2008,1,20,24
"RO",2008,1,21,16
"RO",2008,1,22,11
"RO",2008,1,23,12
"RO",2008,1,24,12
"RO",2008,1,25,14
"RO",2008,1,26,12
"RO",2008,1,27,16
"RO",2008,1,28,16
"RO",2008,1,29,12
"RO",2008,1,30,11
"RO",2008,1,31,18
"RO",2008,2,1,26
"RO",2008,2,2,19
"RO",2008,2,3,18
"RO",2008,2,4,20
"RO",2008,2,5,16
"RO",2008,2,6,14
"RO",2008,2,7,10
"RO",2008,2,8,14
"RO",2008,2,9,11
"RO",2008,2,10,21
"RO",2008,2,11,10
"RO",2008,2,12,22
"RO",2008,2,13,17
"RO",2008,2,14,17
"RO",2008,2,15,14
"RO",2008,2,16,18
"RO",2008,2,17,15
"RO",2008,2,18,17
"RO",2008,2,19,19
"RO",2008,2,20,19
"RO",2008,2,21,11
"RO",2008,2,22,27
"RO",2008,2,23,19
"RO",2008,2,24,19
"RO",2008,2,25,16
"RO",2008,2,26,23
"RO",2008,2,27,17
"RO",2008,2,28,19
"RO",2008,2,29,18
"RO",2008,3,1,22
"RO",2008,3,2,31
"RO",2008,3,3,19
"RO",2008,3,4,15
"RO",2008,3,5,12
"RO",2008,3,6,25
"RO",2008,3,7,11
"RO",2008,3,8,24
"RO",2008,3,9,17
"RO",2008,3,10,11
"RO",2008,3,11,19
"RO",2008,3,12,11
"RO",2008,3,13,19
"RO",2008,3,14,23
"RO",2008,3,15,13
"RO",2008,3,16,18
"RO",2008,3,17,19
"RO",2008,3,18,13
"RO",2008,3,19,15
"RO",2008,3,20,19
"RO",2008,3,21,17
"RO",2008,3,22,21
"RO",2008,3,23,24
"RO",2008,3,24,17
"RO",2008,3,25,13
"RO",2008,3,26,17
"RO",2008,3,27,18
"RO",2008,3,28,19
"RO",2008,3,29,22
"RO",2008,3,30,12
"RO",2008,3,31,17
"RO",2008,4,1,23
"RO",2008,4,2,11
"RO",2008,4,3,7
"RO",2008,4,4,20
"RO",2008,4,5,21
"RO",2008,4,6,21
"RO",2008,4,7,14
"RO",2008,4,8,20
"RO",2008,4,9,19
"RO",2008,4,10,17
"RO",2008,4,11,18
"RO",2008,4,12,10
"RO",2008,4,13,19
"RO",2008,4,14,21
"RO",2008,4,15,13
"RO",2008,4,16,20
"RO",2008,4,17,20
"RO",2008,4,18,21
"RO",2008,4,19,15
"RO",2008,4,20,23
"RO",2008,4,21,18
"RO",2008,4,22,14
"RO",2008,4,23,15
"RO",2008,4,24,17
"RO",2008,4,25,17
"RO",2008,4,26,18
"RO",2008,4,27,25
"RO",2008,4,28,19
"RO",2008,4,29,15
"RO",2008,4,30,21
"RO",2008,5,1,17
"RO",2008,5,2,14
"RO",2008,5,3,21
"RO",2008,5,4,18
"RO",2008,5,5,22
"RO",2008,5,6,16
"RO",2008,5,7,10
"RO",2008,5,8,17
"RO",2008,5,9,14
"RO",2008,5,10,29
"RO",2008,5,11,17
"RO",2008,5,12,17
"RO",2008,5,13,21
"RO",2008,5,14,12
"RO",2008,5,15,13
"RO",2008,5,16,17
"RO",2008,5,17,20
"RO",2008,5,18,24
"RO",2008,5,19,34
"RO",2008,5,20,21
"RO",2008,5,21,14
"RO",2008,5,22,13
"RO",2008,5,23,17
"RO",2008,5,24,22
"RO",2008,5,25,15
"RO",2008,5,26,20
"RO",2008,5,27,16
"RO",2008,5,28,12
"RO",2008,5,29,13
"RO",2008,5,30,17
"RO",2008,5,31,18
"RO",2008,6,1,18
"RO",2008,6,2,15
"RO",2008,6,3,17
"RO",2008,6,4,23
"RO",2008,6,5,19
"RO",2008,6,6,16
"RO",2008,6,7,12
"RO",2008,6,8,11
"RO",2008,6,9,14
"RO",2008,6,10,11
"RO",2008,6,11,13
"RO",2008,6,12,18
"RO",2008,6,13,10
"RO",2008,6,14,12
"RO",2008,6,15,18
"RO",2008,6,16,14
"RO",2008,6,17,20
"RO",2008,6,18,16
"RO",2008,6,19,24
"RO",2008,6,20,16
"RO",2008,6,21,24
"RO",2008,6,22,16
"RO",2008,6,23,14
"RO",2008,6,24,25
"RO",2008,6,25,22
"RO",2008,6,26,12
"RO",2008,6,27,17
"RO",2008,6,28,24
"RO",2008,6,29,19
"RO",2008,6,30,13
"RO",2008,7,1,17
"RO",2008,7,2,13
"RO",2008,7,3,21
"RO",2008,7,4,13
"RO",2008,7,5,15
"RO",2008,7,6,12
"RO",2008,7,7,13
"RO",2008,7,8,24
"RO",2008,7,9,13
"RO",2008,7,10,15
"RO",2008,7,11,37
"RO",2008,7,12,23
"RO",2008,7,13,17
"RO",2008,7,14,11
"RO",2008,7,15,10
"RO",2008,7,16,19
"RO",2008,7,17,15
"RO",2008,7,18,24
"RO",2008,7,19,22
"RO",2008,7,20,19
"RO",2008,7,21,18
"RO",2008,7,22,13
"RO",2008,7,23,17
"RO",2008,7,24,10
"RO",2008,7,25,16
"RO",2008,7,26,29
"RO",2008,7,27,20
"RO",2008,7,28,20
"RO",2008,7,29,16
"RO",2008,7,30,17
"RO",2008,7,31,16
"RO",2008,8,1,17
"RO",2008,8,2,13
"RO",2008,8,3,26
"RO",2008,8,4,18
"RO",2008,8,5,12
"RO",2008,8,6,15
"RO",2008,8,7,13
"RO",2008,8,8,19
"RO",2008,8,9,18
"RO",2008,8,10,24
"RO",2008,8,11,17
"RO",2008,8,12,13
"RO",2008,8,13,18
"RO",2008,8,14,16
"RO",2008,8,15,17
"RO",2008,8,16,17
"RO",2008,8,17,24
"RO",2008,8,18,21
"RO",2008,8,19,19
"RO",2008,8,20,21
"RO",2008,8,21,17
"RO",2008,8,22,13
"RO",2008,8,23,19
"RO",2008,8,24,24
"RO",2008,8,25,17
"RO",2008,8,26,14
"RO",2008,8,27,11
"RO",2008,8,28,16
"RO",2008,8,29,18
"RO",2008,8,30,21
"RO",2008,8,31,20
"RO",2008,9,1,20
"RO",2008,9,2,14
"RO",2008,9,3,12
"RO",2008,9,4,13
"RO",2008,9,5,14
"RO",2008,9,6,18
"RO",2008,9,7,20
"RO",2008,9,8,21
"RO",2008,9,9,17
"RO",2008,9,10,16
"RO",2008,9,11,22
"RO",2008,9,12,16
"RO",2008,9,13,19
"RO",2008,9,14,19
"RO",2008,9,15,17
"RO",2008,9,16,11
"RO",2008,9,17,13
"RO",2008,9,18,20
"RO",2008,9,19,19
"RO",2008,9,20,15
"RO",2008,9,21,12
"RO",2008,9,22,17
"RO",2008,9,23,20
"RO",2008,9,24,16
"RO",2008,9,25,22
"RO",2008,9,26,14
"RO",2008,9,27,21
"RO",2008,9,28,18
"RO",2008,9,29,14
"RO",2008,9,30,17
"RO",2008,10,1,14
"RO",2008,10,2,15
"RO",2008,10,3,16
"RO",2008,10,4,21
"RO",2008,10,5,22
"RO",2008,10,6,17
"RO",2008,10,7,15
"RO",2008,10,8,15
"RO",2008,10,9,18
"RO",2008,10,10,18
"RO",2008,10,11,28
"RO",2008,10,12,16
"RO",2008,10,13,10
"RO",2008,10,14,20
"RO",2008,10,15,17
"RO",2008,10,16,16
"RO",2008,10,17,16
"RO",2008,10,18,16
"RO",2008,10,19,16
"RO",2008,10,20,17
"RO",2008,10,21,10
"RO",2008,10,22,13
"RO",2008,10,23,18
"RO",2008,10,24,20
"RO",2008,10,25,19
"RO",2008,10,26,19
"RO",2008,10,27,9
"RO",2008,10,28,14
"RO",2008,10,29,18
"RO",2008,10,30,10
"RO",2008,10,31,20
"RO",2008,11,1,14
"RO",2008,11,2,20
"RO",2008,11,3,14
"RO",2008,11,4,13
"RO",2008,11,5,12
"RO",2008,11,6,11
"RO",2008,11,7,15
"RO",2008,11,8,17
"RO",2008,11,9,18
"RO",2008,11,10,29
"RO",2008,11,11,14
"RO",2008,11,12,12
"RO",2008,11,13,13
"RO",2008,11,14,16
"RO",2008,11,15,19
"RO",2008,11,16,17
"RO",2008,11,17,19
"RO",2008,11,18,19
"RO",2008,11,19,19
"RO",2008,11,20,16
"RO",2008,11,21,13
"RO",2008,11,22,14
"RO",2008,11,23,17
"RO",2008,11,24,24
"RO",2008,11,25,16
"RO",2008,11,26,18
"RO",2008,11,27,20
"RO",2008,11,28,14
"RO",2008,11,29,15
"RO",2008,11,30,14
"RO",2008,12,1,12
"RO",2008,12,2,20
